sample_id,component_name,success,drc_pass,lvs_pass,execution_time,parameters,output_directory,pex_status,total_resistance_ohms,total_capacitance_farads,area_um2,symmetry_horizontal,symmetry_vertical
602,diff_pair_sample_0602,True,True,True,17.503923177719116,"{'width': 18.983524074980913, 'length': 3.3525358049048837, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0602,PEX Complete,536928.4925517081,2.0533658600000478e-13,6482.262300000333,1.0,0.9914533541785254
603,diff_pair_sample_0603,False,True,False,6.100174427032471,"{'width': 2.9805454075458626, 'length': 1.1466164346233265, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0603,PEX Complete,133798.28674009905,1.0620712799999809e-13,984.8790999999975,1.0,0.9671744481124637
604,diff_pair_sample_0604,True,True,True,25.160693407058716,"{'width': 18.086816450098393, 'length': 2.4504045336160303, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0604,PEX Complete,634127.0696600095,3.6416865799999513e-13,8909.20580000062,1.0,0.9915667903866364
605,diff_pair_sample_0605,False,True,False,10.700719833374023,"{'width': 5.361347999567117, 'length': 3.111465652257688, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0605,PEX Complete,327786.1295927011,2.285703049999981e-13,3576.97589999992,1.0,0.9784991562285892
606,diff_pair_sample_0606,True,True,True,9.57195234298706,"{'width': 7.37095597154706, 'length': 0.7150375254355928, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0606,PEX Complete,249653.7127991,7.800455700000067e-14,1430.8976999999943,1.0,0.9805436824728979
607,diff_pair_sample_0607,True,True,True,19.44811725616455,"{'width': 17.209753416764524, 'length': 0.551286848610389, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0607,PEX Complete,357730.39383249835,2.310615140000002e-13,3469.31649999976,1.0,0.9906713613474002
608,diff_pair_sample_0608,True,True,True,17.2626633644104,"{'width': 11.265400785083804, 'length': 2.499522563270855, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0608,PEX Complete,541863.7613190031,2.6951029900000145e-13,6090.488800000342,1.0,0.9875267154255344
609,diff_pair_sample_0609,False,True,False,7.693279027938843,"{'width': 3.7249235457988856, 'length': 2.950737907623538, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0609,PEX Complete,156520.19997399885,1.3119508999999934e-13,1359.4741999999865,1.0,0.9707413351426599
610,diff_pair_sample_0610,True,True,True,14.996510982513428,"{'width': 18.205169599189478, 'length': 1.5208864416877557, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0610,PEX Complete,408510.7671230059,1.3172886999999954e-13,3046.3206999999375,1.0,0.9902099604943102
611,diff_pair_sample_0611,True,True,True,19.053060054779053,"{'width': 16.966655102462255, 'length': 1.1441292961197018, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0611,PEX Complete,460436.4974566974,2.446948659999986e-13,4602.8246999999765,1.0,0.990738295985941
612,diff_pair_sample_0612,True,True,True,11.041780471801758,"{'width': 11.897809458774715, 'length': 0.9571176558675389, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0612,PEX Complete,301094.57900239795,8.65945859999994e-14,1812.579799999986,1.0,0.9857350280522821
613,diff_pair_sample_0613,False,True,False,19.032790660858154,"{'width': 12.143970429520682, 'length': 2.755401379859433, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0613,PEX Complete,466863.3540580091,3.7093342800001114e-13,6942.684600000378,1.0,0.9882758320895068
614,diff_pair_sample_0614,False,True,False,10.058195352554321,"{'width': 6.2474088106468875, 'length': 1.7659816926315484, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0614,PEX Complete,203080.83523379834,2.2865280199999947e-13,2280.9306999999867,1.0,0.9797845677643778
615,diff_pair_sample_0615,False,True,False,17.02862024307251,"{'width': 16.317364962275036, 'length': 0.9305672090194967, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0615,PEX Complete,265460.3463017979,2.411706950000073e-13,3477.978399999818,1.0,0.9900642281159647
616,diff_pair_sample_0616,False,True,False,11.918104648590088,"{'width': 13.400168902024856, 'length': 3.130358211332308, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0616,PEX Complete,360565.6835280051,1.6329556099999632e-13,3412.3973999999353,1.0,0.9879764297089193
617,diff_pair_sample_0617,False,True,False,18.942532777786255,"{'width': 19.18538222947953, 'length': 2.8307132338969696, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0617,PEX Complete,324445.1650477072,2.585434519999906e-13,5850.643100000299,1.0,0.991458579997813
618,diff_pair_sample_0618,True,True,True,11.06986689567566,"{'width': 9.04518066686552, 'length': 2.5710101364795523, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0618,PEX Complete,328773.16744370124,1.2428822799999996e-13,2993.38429999995,1.0,0.9842123846243194
619,diff_pair_sample_0619,False,True,False,16.4467830657959,"{'width': 11.071090994103892, 'length': 1.5329569299822514, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0619,PEX Complete,278638.7778428002,2.8323879799999226e-13,4379.6195999998035,1.0,0.9872309458109096
620,diff_pair_sample_0620,True,True,True,13.456703662872314,"{'width': 13.476425168425624, 'length': 3.4051007976133585, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0620,PEX Complete,463891.9846857048,1.6705886199999724e-13,4914.383900000018,1.0,0.9886204250343569
621,diff_pair_sample_0621,True,True,True,16.115209579467773,"{'width': 9.200680279565962, 'length': 3.340536928203417, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0621,PEX Complete,597395.0070390169,2.6771456099999756e-13,6459.6835000003475,1.0,0.9854921065405148
622,diff_pair_sample_0622,True,True,True,7.005696058273315,"{'width': 2.1535917808960523, 'length': 2.160437338290789, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0622,PEX Complete,198365.98166999963,4.667417300000002e-14,890.8484999999978,1.0,0.9615220769861541
623,diff_pair_sample_0623,False,True,False,9.573031902313232,"{'width': 4.666961829078728, 'length': 3.6144336068707292, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0623,PEX Complete,296686.89539100346,2.9553735699999337e-13,3022.612199999959,1.0,0.9762252001761916
624,diff_pair_sample_0624,True,True,True,10.733967304229736,"{'width': 8.293386411770465, 'length': 3.3429218040855337, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0624,PEX Complete,356738.0034217022,1.29129623e-13,3327.8282999999547,1.0,0.9833833975148295
625,diff_pair_sample_0625,True,True,True,6.890065908432007,"{'width': 3.317876040925153, 'length': 0.4538726575052554, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0625,PEX Complete,208964.10078750004,6.651842600000008e-14,1010.8367000000012,1.0,0.9697043053541685
626,diff_pair_sample_0626,True,True,True,6.88193941116333,"{'width': 1.2247518302139182, 'length': 1.5571591658990496, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0626,PEX Complete,199468.06625209967,4.8527795000000033e-14,801.5417000000028,1.0,0.9543260194697295
627,diff_pair_sample_0627,False,True,False,15.1791512966156,"{'width': 15.600417296920464, 'length': 0.9892581435351142, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0627,PEX Complete,384416.90334971005,2.742050309999973e-13,2850.5684999999094,1.0,0.9892446717207459
628,diff_pair_sample_0628,False,True,False,11.585857629776001,"{'width': 5.980345336221062, 'length': 3.893371293375538, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0628,PEX Complete,376140.693490709,2.7082235000000757e-13,4545.7978999999295,1.0,0.9800959035156399
629,diff_pair_sample_0629,True,True,True,12.900443077087402,"{'width': 8.443495391921505, 'length': 1.6176631866087685, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0629,PEX Complete,381641.277605801,1.9751554200000034e-13,3669.8751999998353,1.0,0.9843062783170385
630,diff_pair_sample_0630,False,True,False,22.664679765701294,"{'width': 16.365134344292066, 'length': 2.703840440408695, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0630,PEX Complete,392400.1334640109,4.352329789999953e-13,8764.193700000571,1.0,0.9908316494647996
631,diff_pair_sample_0631,False,True,False,13.150333166122437,"{'width': 9.924521436384772, 'length': 3.5948917388266017, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0631,PEX Complete,353270.25980570697,1.9383830899999458e-13,4002.3410999999064,1.0,0.9855316679530385
632,diff_pair_sample_0632,True,True,True,11.92685055732727,"{'width': 9.423157352753174, 'length': 1.4141931749055314, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0632,PEX Complete,341722.26014580147,1.4470697900000045e-13,2712.072599999951,1.0,0.9847946548333548
633,diff_pair_sample_0633,False,True,False,12.482239484786987,"{'width': 14.685417339616277, 'length': 1.8016367582127988, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0633,PEX Complete,369738.6260600063,2.405544669999974e-13,2743.9032999999467,1.0,0.988420728966651
634,diff_pair_sample_0634,False,True,False,6.840438604354858,"{'width': 1.6681546370686993, 'length': 2.4964068103033235, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0634,PEX Complete,131270.937360999,1.0236607099999978e-13,863.7787999999998,1.0,0.9576572150184747
635,diff_pair_sample_0635,True,True,True,8.133271932601929,"{'width': 3.441264738242174, 'length': 0.7799163125035323, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0635,PEX Complete,205062.54422680018,6.277635600000002e-14,1080.6857999999984,1.0,0.9700845518651212
636,diff_pair_sample_0636,True,True,True,12.819370031356812,"{'width': 9.383648748774089, 'length': 3.9286023224496187, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0636,PEX Complete,506494.9483200082,1.9387908700000017e-13,5190.0835000000525,1.0,0.9853225482788477
637,diff_pair_sample_0637,True,True,True,15.83749270439148,"{'width': 19.33486014556732, 'length': 3.6971659456078894, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0637,PEX Complete,421764.50459899934,1.56946016e-13,5136.007000000038,1.0,0.991252582015562
638,diff_pair_sample_0638,True,True,True,10.224351644515991,"{'width': 5.676946096719066, 'length': 3.2571187890768414, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0638,PEX Complete,392306.85382500465,1.4532712300000002e-13,3172.2985999999537,1.0,0.9789267000275444
639,diff_pair_sample_0639,True,True,True,5.1324779987335205,"{'width': 1.5704069098401776, 'length': 0.9240568658919099, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0639,PEX Complete,151614.61809839954,2.8145524000000003e-14,572.4277000000029,1.0,0.955195040351821
640,diff_pair_sample_0640,True,True,True,9.493021249771118,"{'width': 6.058950100098081, 'length': 0.23001726389467175, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0640,PEX Complete,227305.08632400015,8.464055400000047e-14,1123.5978000000023,1.0,0.9779170090934675
641,diff_pair_sample_0641,True,True,True,19.64731764793396,"{'width': 13.268614378091783, 'length': 1.5714870127206324, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0641,PEX Complete,476505.32495080767,2.626257879999993e-13,5148.514600000099,1.0,0.9889756940768899
642,diff_pair_sample_0642,True,True,True,19.10462975502014,"{'width': 13.018658544126723, 'length': 3.2350624309159683, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0642,PEX Complete,590713.3865960293,3.1838758900000025e-13,8262.767400000559,1.0,0.9889359586716681
643,diff_pair_sample_0643,True,True,True,9.864713668823242,"{'width': 5.635793331592203, 'length': 0.509477110257956, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0643,PEX Complete,226828.2763704997,1.0534092800000007e-13,1431.5326999999977,1.0,0.9779998039863147
644,diff_pair_sample_0644,False,True,False,16.1018967628479,"{'width': 14.828258836888418, 'length': 0.5685179664058603, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0644,PEX Complete,374806.5764148062,2.9444082600000853e-13,2678.3468999999236,1.0,0.9890208396828652
645,diff_pair_sample_0645,False,True,False,18.118385553359985,"{'width': 16.235946996247996, 'length': 3.331451918451583, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0645,PEX Complete,498480.0894680099,3.296247830000009e-13,7155.033800000329,1.0,0.9905011769476202
646,diff_pair_sample_0646,False,True,False,11.822195768356323,"{'width': 13.798330305959295, 'length': 1.061896555206781, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0646,PEX Complete,215864.2545653983,2.0689130899999442e-13,2113.5623000000205,1.0,0.9874042037937563
647,diff_pair_sample_0647,False,True,False,15.058451890945435,"{'width': 16.462327343913387, 'length': 3.7747306917473487, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0647,PEX Complete,285555.452258001,2.052933580000089e-13,4540.116199999932,1.0,0.9899818423149609
648,diff_pair_sample_0648,False,True,False,17.296480894088745,"{'width': 18.945421249604237, 'length': 0.9341624543154973, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0648,PEX Complete,447326.18423770927,2.1185510500000147e-13,3295.56389999989,1.0,0.9908553434512373
649,diff_pair_sample_0649,True,True,True,6.360385417938232,"{'width': 1.798974735843965, 'length': 0.5282281438140034, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_0649,PEX Complete,211886.18257279976,6.330988400000007e-14,892.9791000000055,1.0,0.9609903524057845
